Tempo,PosicaoX,PosicaoY
3783,-2773864.65,-6179243.20
3784,-2766867.18,-6182382.54
3785,-2759866.17,-6185513.94
3786,-2752861.62,-6188637.41
3787,-2745853.53,-6191752.94
3788,-2738841.93,-6194860.52
3789,-2731826.81,-6197960.17
3790,-2724808.19,-6201051.86
3791,-2717786.07,-6204135.59
3792,-2710760.46,-6207211.37
3793,-2703731.38,-6210279.19
3794,-2696698.83,-6213339.04
3795,-2689662.82,-6216390.92
3796,-2682623.37,-6219434.83
3797,-2675580.47,-6222470.76
3798,-2668534.13,-6225498.71
3799,-2661484.38,-6228518.67
3800,-2654431.21,-6231530.65
3801,-2647374.64,-6234534.63
3802,-2640314.67,-6237530.61
3803,-2633251.31,-6240518.60
3804,-2626184.58,-6243498.57
3805,-2619114.48,-6246470.54
3806,-2612041.02,-6249434.50
3807,-2604964.21,-6252390.44
3808,-2597884.05,-6255338.37
3809,-2590800.57,-6258278.27
3810,-2583713.76,-6261210.14
3811,-2576623.64,-6264133.98
3812,-2569530.21,-6267049.78
3813,-2562433.49,-6269957.55
3814,-2555333.48,-6272857.28
3815,-2548230.19,-6275748.96
3816,-2541123.64,-6278632.58
3817,-2534013.82,-6281508.16
3818,-2526900.76,-6284375.68
3819,-2519784.45,-6287235.14
3820,-2512664.91,-6290086.53
3821,-2505542.15,-6292929.86
3822,-2498416.17,-6295765.11
3823,-2491286.99,-6298592.29
3824,-2484154.62,-6301411.39
3825,-2477019.06,-6304222.41
3826,-2469880.32,-6307025.34
3827,-2462738.41,-6309820.18
3828,-2455593.35,-6312606.93
3829,-2448445.13,-6315385.58
3830,-2441293.77,-6318156.14
3831,-2434139.29,-6320918.58
3832,-2426981.68,-6323672.92
3833,-2419820.96,-6326419.15
3834,-2412657.13,-6329157.27
3835,-2405490.21,-6331887.26
3836,-2398320.20,-6334609.14
3837,-2391147.12,-6337322.89
3838,-2383970.97,-6340028.51
3839,-2376791.77,-6342726.00
3840,-2369609.51,-6345415.36
3841,-2362424.22,-6348096.57
3842,-2355235.89,-6350769.65
3843,-2348044.55,-6353434.57
3844,-2340850.19,-6356091.35
3845,-2333652.83,-6358739.98
3846,-2326452.48,-6361380.45
3847,-2319249.14,-6364012.76
3848,-2312042.83,-6366636.91
3849,-2304833.55,-6369252.89
3850,-2297621.32,-6371860.71
3851,-2290406.14,-6374460.35
3852,-2283188.02,-6377051.81
3853,-2275966.98,-6379635.10
3854,-2268743.01,-6382210.20
3855,-2261516.14,-6384777.12
3856,-2254286.36,-6387335.85
3857,-2247053.69,-6389886.38
3858,-2239818.15,-6392428.72
3859,-2232579.72,-6394962.86
3860,-2225338.44,-6397488.80
3861,-2218094.30,-6400006.54
3862,-2210847.31,-6402516.06
3863,-2203597.49,-6405017.37
3864,-2196344.85,-6407510.47
3865,-2189089.38,-6409995.35
3866,-2181831.11,-6412472.01
3867,-2174570.04,-6414940.44
3868,-2167306.18,-6417400.65
3869,-2160039.54,-6419852.63
3870,-2152770.14,-6422296.37
3871,-2145497.97,-6424731.87
3872,-2138223.04,-6427159.14
3873,-2130945.38,-6429578.16
3874,-2123664.98,-6431988.93
3875,-2116381.86,-6434391.45
3876,-2109096.03,-6436785.73
3877,-2101807.48,-6439171.74
3878,-2094516.25,-6441549.50
3879,-2087222.33,-6443919.00
3880,-2079925.73,-6446280.23
3881,-2072626.46,-6448633.19
3882,-2065324.53,-6450977.88
3883,-2058019.96,-6453314.30
3884,-2050712.74,-6455642.44
3885,-2043402.90,-6457962.30
3886,-2036090.43,-6460273.88
3887,-2028775.36,-6462577.18
3888,-2021457.68,-6464872.18
3889,-2014137.41,-6467158.90
3890,-2006814.55,-6469437.31
3891,-1999489.13,-6471707.44
3892,-1992161.13,-6473969.26
3893,-1984830.58,-6476222.77
3894,-1977497.49,-6478467.99
3895,-1970161.86,-6480704.89
3896,-1962823.70,-6482933.48
3897,-1955483.03,-6485153.75
3898,-1948139.85,-6487365.71
3899,-1940794.17,-6489569.35
3900,-1933446.00,-6491764.67
3901,-1926095.35,-6493951.66
3902,-1918742.23,-6496130.32
3903,-1911386.65,-6498300.64
3904,-1904028.62,-6500462.64
3905,-1896668.14,-6502616.30
3906,-1889305.23,-6504761.61
3907,-1881939.90,-6506898.59
3908,-1874572.16,-6509027.22
3909,-1867202.01,-6511147.50
3910,-1859829.47,-6513259.43
3911,-1852454.54,-6515363.01
3912,-1845077.24,-6517458.23
3913,-1837697.57,-6519545.09
3914,-1830315.54,-6521623.59
3915,-1822931.17,-6523693.73
3916,-1815544.46,-6525755.49
3917,-1808155.42,-6527808.89
3918,-1800764.06,-6529853.92
3919,-1793370.39,-6531890.58
3920,-1785974.42,-6533918.85
3921,-1778576.16,-6535938.75
3922,-1771175.62,-6537950.26
3923,-1763772.80,-6539953.39
3924,-1756367.73,-6541948.13
3925,-1748960.40,-6543934.48
3926,-1741550.83,-6545912.44
3927,-1734139.03,-6547882.00
3928,-1726725.00,-6549843.17
3929,-1719308.76,-6551795.93
3930,-1711890.31,-6553740.29
3931,-1704469.67,-6555676.25
3932,-1697046.84,-6557603.80
3933,-1689621.83,-6559522.94
3934,-1682194.66,-6561433.67
3935,-1674765.33,-6563335.98
3936,-1667333.86,-6565229.87
3937,-1659900.24,-6567115.34
3938,-1652464.49,-6568992.40
3939,-1645026.63,-6570861.02
3940,-1637586.66,-6572721.22
3941,-1630144.58,-6574572.99
3942,-1622700.42,-6576416.33
3943,-1615254.17,-6578251.23
3944,-1607805.85,-6580077.70
3945,-1600355.47,-6581895.73
3946,-1592903.04,-6583705.32
3947,-1585448.57,-6585506.46
3948,-1577992.06,-6587299.16
3949,-1570533.53,-6589083.41
3950,-1563072.98,-6590859.21
3951,-1555610.43,-6592626.55
3952,-1548145.89,-6594385.45
3953,-1540679.36,-6596135.88
3954,-1533210.85,-6597877.86
3955,-1525740.37,-6599611.37
3956,-1518267.94,-6601336.42
3957,-1510793.57,-6603053.00
3958,-1503317.25,-6604761.12
3959,-1495839.01,-6606460.76
3960,-1488358.85,-6608151.93
3961,-1480876.78,-6609834.63
3962,-1473392.81,-6611508.85
3963,-1465906.95,-6613174.59
3964,-1458419.21,-6614831.85
3965,-1450929.60,-6616480.63
3966,-1443438.13,-6618120.92
3967,-1435944.81,-6619752.72
3968,-1428449.65,-6621376.04
3969,-1420952.66,-6622990.86
3970,-1413453.84,-6624597.19
3971,-1405953.21,-6626195.02
3972,-1398450.78,-6627784.35
3973,-1390946.55,-6629365.19
3974,-1383440.54,-6630937.52
3975,-1375932.76,-6632501.35
3976,-1368423.21,-6634056.67
3977,-1360911.90,-6635603.49
3978,-1353398.86,-6637141.79
3979,-1345884.07,-6638671.59
3980,-1338367.56,-6640192.87
3981,-1330849.33,-6641705.63
3982,-1323329.40,-6643209.88
3983,-1315807.77,-6644705.60
3984,-1308284.45,-6646192.81
3985,-1300759.45,-6647671.49
3986,-1293232.79,-6649141.65
3987,-1285704.47,-6650603.28
3988,-1278174.49,-6652056.38
3989,-1270642.88,-6653500.95
3990,-1263109.64,-6654936.98
3991,-1255574.78,-6656364.48
3992,-1248038.31,-6657783.45
3993,-1240500.24,-6659193.88
3994,-1232960.58,-6660595.76
3995,-1225419.34,-6661989.11
3996,-1217876.52,-6663373.91
3997,-1210332.14,-6664750.17
3998,-1202786.22,-6666117.88
3999,-1195238.74,-6667477.04
4000,-1187689.74,-6668827.65
4001,-1180139.21,-6670169.70
4002,-1172587.17,-6671503.21
4003,-1165033.63,-6672828.16
4004,-1157478.59,-6674144.55
4005,-1149922.07,-6675452.38
4006,-1142364.07,-6676751.65
4007,-1134804.61,-6678042.36
4008,-1127243.69,-6679324.50
4009,-1119681.33,-6680598.08
4010,-1112117.53,-6681863.09
4011,-1104552.30,-6683119.53
4012,-1096985.66,-6684367.40
4013,-1089417.61,-6685606.70
4014,-1081848.16,-6686837.42
4015,-1074277.33,-6688059.57
4016,-1066705.12,-6689273.15
4017,-1059131.54,-6690478.14
4018,-1051556.60,-6691674.55
4019,-1043980.32,-6692862.39
4020,-1036402.69,-6694041.64
4021,-1028823.74,-6695212.30
4022,-1021243.47,-6696374.38
4023,-1013661.88,-6697527.87
4024,-1006079.00,-6698672.78
4025,-998494.83,-6699809.09
4026,-990909.38,-6700936.81
4027,-983322.65,-6702055.93
4028,-975734.67,-6703166.47
4029,-968145.43,-6704268.40
4030,-960554.95,-6705361.74
4031,-952963.24,-6706446.48
4032,-945370.31,-6707522.62
4033,-937776.17,-6708590.16
4034,-930180.82,-6709649.09
4035,-922584.28,-6710699.42
4036,-914986.56,-6711741.14
4037,-907387.66,-6712774.26
4038,-899787.60,-6713798.77
4039,-892186.39,-6714814.67
4040,-884584.03,-6715821.95
4041,-876980.54,-6716820.63
4042,-869375.92,-6717810.69
4043,-861770.19,-6718792.14
4044,-854163.35,-6719764.97
4045,-846555.42,-6720729.18
4046,-838946.40,-6721684.77
4047,-831336.31,-6722631.75
4048,-823725.15,-6723570.10
4049,-816112.93,-6724499.83
4050,-808499.67,-6725420.94
4051,-800885.37,-6726333.42
4052,-793270.04,-6727237.28
4053,-785653.70,-6728132.51
4054,-778036.35,-6729019.11
4055,-770418.00,-6729897.08
4056,-762798.66,-6730766.43
4057,-755178.35,-6731627.14
4058,-747557.06,-6732479.22
4059,-739934.82,-6733322.66
4060,-732311.63,-6734157.47
4061,-724687.50,-6734983.65
4062,-717062.44,-6735801.18
4063,-709436.46,-6736610.08
4064,-701809.57,-6737410.35
4065,-694181.78,-6738201.97
4066,-686553.10,-6738984.95
4067,-678923.54,-6739759.29
4068,-671293.11,-6740524.98
4069,-663661.82,-6741282.03
4070,-656029.68,-6742030.44
4071,-648396.69,-6742770.20
4072,-640762.88,-6743501.31
4073,-633128.24,-6744223.78
4074,-625492.79,-6744937.60
4075,-617856.54,-6745642.77
4076,-610219.50,-6746339.29
4077,-602581.67,-6747027.15
4078,-594943.08,-6747706.37
4079,-587303.72,-6748376.93
4080,-579663.60,-6749038.84
4081,-572022.74,-6749692.09
4082,-564381.15,-6750336.69
4083,-556738.84,-6750972.63
4084,-549095.81,-6751599.91
4085,-541452.08,-6752218.54
4086,-533807.65,-6752828.50
4087,-526162.54,-6753429.81
4088,-518516.75,-6754022.46
4089,-510870.30,-6754606.44
4090,-503223.19,-6755181.77
4091,-495575.44,-6755748.43
4092,-487927.05,-6756306.43
4093,-480278.04,-6756855.76
4094,-472628.41,-6757396.43
4095,-464978.17,-6757928.44
4096,-457327.34,-6758451.77
4097,-449675.93,-6758966.45
4098,-442023.93,-6759472.45
4099,-434371.37,-6759969.79
4100,-426718.25,-6760458.45
4101,-419064.59,-6760938.45
4102,-411410.38,-6761409.78
4103,-403755.65,-6761872.44
4104,-396100.40,-6762326.42
4105,-388444.65,-6762771.74
4106,-380788.39,-6763208.38
4107,-373131.65,-6763636.35
4108,-365474.43,-6764055.65
4109,-357816.74,-6764466.27
4110,-350158.59,-6764868.22
4111,-342499.99,-6765261.49
4112,-334840.96,-6765646.09
4113,-327181.49,-6766022.01
4114,-319521.60,-6766389.26
4115,-311861.31,-6766747.83
4116,-304200.61,-6767097.72
4117,-296539.53,-6767438.93
4118,-288878.06,-6767771.47
4119,-281216.23,-6768095.33
4120,-273554.03,-6768410.51
4121,-265891.48,-6768717.00
4122,-258228.59,-6769014.82
4123,-250565.37,-6769303.96
4124,-242901.83,-6769584.42
4125,-235237.98,-6769856.20
4126,-227573.83,-6770119.30
4127,-219909.38,-6770373.71
4128,-212244.65,-6770619.44
4129,-204579.65,-6770856.50
4130,-196914.39,-6771084.86
4131,-189248.87,-6771304.55
4132,-181583.12,-6771515.55
4133,-173917.13,-6771717.87
4134,-166250.91,-6771911.51
4135,-158584.48,-6772096.46
4136,-150917.85,-6772272.73
4137,-143251.03,-6772440.31
4138,-135584.02,-6772599.21
4139,-127916.84,-6772749.42
4140,-120249.50,-6772890.95
4141,-112582.00,-6773023.80
4142,-104914.35,-6773147.96
4143,-97246.58,-6773263.43
4144,-89578.67,-6773370.22
4145,-81910.65,-6773468.32
4146,-74242.53,-6773557.74
4147,-66574.31,-6773638.47
4148,-58906.01,-6773710.52
4149,-51237.63,-6773773.87
4150,-43569.19,-6773828.55
4151,-35900.69,-6773874.53
4152,-28232.14,-6773911.84
4153,-20563.56,-6773940.45
4154,-12894.95,-6773960.38
4155,-5226.32,-6773971.62
4156,2442.31,-6773974.17
4157,10110.94,-6773968.04
4158,17779.56,-6773953.22
4159,25448.15,-6773929.72
4160,33116.71,-6773897.53
4161,40785.23,-6773856.65
4162,48453.70,-6773807.09
4163,56122.10,-6773748.84
4164,63790.43,-6773681.91
4165,71458.68,-6773606.29
4166,79126.84,-6773521.98
4167,86794.90,-6773428.99
4168,94462.84,-6773327.31
4169,102130.67,-6773216.95
4170,109798.36,-6773097.90
4171,117465.92,-6772970.16
4172,125133.32,-6772833.74
4173,132800.56,-6772688.64
4174,140467.63,-6772534.85
4175,148134.52,-6772372.38
4176,155801.22,-6772201.22
4177,163467.73,-6772021.38
4178,171134.02,-6771832.85
4179,178800.09,-6771635.65
4180,186465.93,-6771429.75
4181,194131.54,-6771215.18
4182,201796.89,-6770991.92
4183,209461.99,-6770759.98
4184,217126.82,-6770519.36
4185,224791.37,-6770270.05
4186,232455.63,-6770012.07
4187,240119.59,-6769745.40
4188,247783.25,-6769470.05
4189,255446.59,-6769186.02
4190,263109.60,-6768893.32
4191,270772.27,-6768591.93
4192,278434.59,-6768281.86
4193,286096.56,-6767963.11
4194,293758.16,-6767635.69
4195,301419.39,-6767299.59
4196,309080.23,-6766954.80
4197,316740.67,-6766601.35
4198,324400.71,-6766239.21
4199,332060.33,-6765868.40
4200,339719.52,-6765488.91
4201,347378.28,-6765100.75
4202,355036.59,-6764703.91
4203,362694.45,-6764298.40
4204,370351.84,-6763884.22
4205,378008.76,-6763461.36
4206,385665.19,-6763029.83
4207,393321.13,-6762589.62
4208,400976.56,-6762140.75
4209,408631.48,-6761683.20
4210,416285.88,-6761216.99
4211,423939.74,-6760742.10
4212,431593.06,-6760258.54
4213,439245.83,-6759766.32
4214,446898.03,-6759265.43
4215,454549.66,-6758755.87
4216,462200.70,-6758237.64
4217,469851.16,-6757710.75
4218,477501.01,-6757175.19
4219,485150.25,-6756630.97
4220,492798.86,-6756078.09
4221,500446.85,-6755516.54
4222,508094.19,-6754946.32
4223,515740.88,-6754367.45
4224,523386.91,-6753779.92
4225,531032.27,-6753183.72
4226,538676.95,-6752578.87
4227,546320.94,-6751965.35
4228,553964.22,-6751343.18
4229,561606.80,-6750712.35
4230,569248.66,-6750072.87
4231,576889.78,-6749424.73
4232,584530.17,-6748767.94
4233,592169.81,-6748102.49
4234,599808.68,-6747428.39
4235,607446.79,-6746745.63
4236,615084.12,-6746054.23
4237,622720.66,-6745354.17
4238,630356.40,-6744645.47
4239,637991.34,-6743928.12
4240,645625.46,-6743202.12
4241,653258.74,-6742467.47
4242,660891.19,-6741724.18
4243,668522.80,-6740972.24
4244,676153.54,-6740211.66
4245,683783.42,-6739442.43
4246,691412.42,-6738664.57
4247,699040.54,-6737878.06
4248,706667.76,-6737082.91
4249,714294.07,-6736279.13
4250,721919.47,-6735466.70
4251,729543.94,-6734645.64
4252,737167.48,-6733815.95
4253,744790.07,-6732977.62
4254,752411.70,-6732130.65
4255,760032.37,-6731275.06
4256,767652.07,-6730410.83
4257,775270.78,-6729537.97
4258,782888.50,-6728656.48
4259,790505.21,-6727766.37
4260,798120.91,-6726867.63
4261,805735.59,-6725960.26
4262,813349.23,-6725044.27
4263,820961.83,-6724119.65
4264,828573.38,-6723186.41
4265,836183.87,-6722244.56
4266,843793.28,-6721294.08
4267,851401.61,-6720334.98
4268,859008.85,-6719367.27
4269,866614.99,-6718390.94
4270,874220.02,-6717405.99
4271,881823.92,-6716412.43
4272,889426.70,-6715410.26
4273,897028.33,-6714399.48
4274,904628.82,-6713380.09
4275,912228.14,-6712352.09
4276,919826.30,-6711315.48
4277,927423.27,-6710270.27
4278,935019.06,-6709216.45
4279,942613.64,-6708154.03
4280,950207.02,-6707083.01
4281,957799.18,-6706003.39
4282,965390.12,-6704915.17
4283,972979.81,-6703818.35
4284,980568.26,-6702712.94
4285,988155.44,-6701598.93
4286,995741.37,-6700476.33
4287,1003326.01,-6699345.13
4288,1010909.37,-6698205.35
4289,1018491.43,-6697056.98
4290,1026072.19,-6695900.02
4291,1033651.63,-6694734.47
4292,1041229.75,-6693560.34
4293,1048806.53,-6692377.62
4294,1056381.96,-6691186.33
4295,1063956.04,-6689986.45
4296,1071528.76,-6688778.00
4297,1079100.10,-6687560.97
4298,1086670.06,-6686335.37
4299,1094238.62,-6685101.19
4300,1101805.79,-6683858.43
4301,1109371.54,-6682607.11
4302,1116935.86,-6681347.22
4303,1124498.76,-6680078.76
4304,1132060.21,-6678801.74
4305,1139620.21,-6677516.15
4306,1147178.75,-6676222.00
4307,1154735.82,-6674919.29
4308,1162291.41,-6673608.02
4309,1169845.51,-6672288.20
4310,1177398.11,-6670959.82
4311,1184949.19,-6669622.88
4312,1192498.76,-6668277.39
4313,1200046.80,-6666923.35
4314,1207593.30,-6665560.76
4315,1215138.26,-6664189.63
4316,1222681.65,-6662809.95
4317,1230223.48,-6661421.73
4318,1237763.73,-6660024.96
4319,1245302.39,-6658619.65
4320,1252839.45,-6657205.81
4321,1260374.91,-6655783.43
4322,1267908.75,-6654352.52
4323,1275440.97,-6652913.07
4324,1282971.55,-6651465.09
4325,1290500.49,-6650008.59
4326,1298027.77,-6648543.55
4327,1305553.39,-6647070.00
4328,1313077.33,-6645587.91
4329,1320599.59,-6644097.31
4330,1328120.15,-6642598.19
4331,1335639.02,-6641090.55
4332,1343156.17,-6639574.39
4333,1350671.59,-6638049.72
4334,1358185.29,-6636516.54
4335,1365697.25,-6634974.85
4336,1373207.45,-6633424.65
4337,1380715.89,-6631865.95
4338,1388222.56,-6630298.74
4339,1395727.45,-6628723.03
4340,1403230.56,-6627138.82
4341,1410731.86,-6625546.11
4342,1418231.35,-6623944.91
4343,1425729.03,-6622335.21
4344,1433224.88,-6620717.02
4345,1440718.89,-6619090.35
4346,1448211.05,-6617455.18
4347,1455701.35,-6615811.53
4348,1463189.79,-6614159.40
4349,1470676.36,-6612498.78
4350,1478161.03,-6610829.69
4351,1485643.81,-6609152.12
4352,1493124.69,-6607466.07
4353,1500603.65,-6605771.55
4354,1508080.69,-6604068.57
4355,1515555.79,-6602357.11
4356,1523028.95,-6600637.19
4357,1530500.16,-6598908.80
4358,1537969.41,-6597171.96
4359,1545436.68,-6595426.65
4360,1552901.97,-6593672.88
4361,1560365.27,-6591910.67
4362,1567826.57,-6590139.99
4363,1575285.86,-6588360.87
4364,1582743.13,-6586573.30
4365,1590198.37,-6584777.29
4366,1597651.57,-6582972.83
4367,1605102.72,-6581159.93
4368,1612551.81,-6579338.59
4369,1619998.84,-6577508.82
4370,1627443.79,-6575670.61
4371,1634886.65,-6573823.97
4372,1642327.41,-6571968.90
4373,1649766.07,-6570105.40
4374,1657202.62,-6568233.48
4375,1664637.04,-6566353.14
4376,1672069.32,-6564464.37
4377,1679499.46,-6562567.19
4378,1686927.45,-6560661.60
4379,1694353.27,-6558747.59
4380,1701776.93,-6556825.17
4381,1709198.40,-6554894.34
4382,1716617.67,-6552955.11
4383,1724034.75,-6551007.48
4384,1731449.62,-6549051.44
4385,1738862.26,-6547087.01
4386,1746272.68,-6545114.19
4387,1753680.85,-6543132.97
4388,1761086.78,-6541143.36
4389,1768490.45,-6539145.36
4390,1775891.85,-6537138.98
4391,1783290.98,-6535124.22
4392,1790687.82,-6533101.07
4393,1798082.36,-6531069.55
4394,1805474.60,-6529029.66
4395,1812864.52,-6526981.39
4396,1820252.12,-6524924.75
4397,1827637.38,-6522859.75
4398,1835020.30,-6520786.38
4399,1842400.87,-6518704.66
4400,1849779.07,-6516614.57
4401,1857154.90,-6514516.13
4402,1864528.35,-6512409.33
4403,1871899.41,-6510294.18
4404,1879268.07,-6508170.69
4405,1886634.32,-6506038.85
4406,1893998.15,-6503898.66
4407,1901359.56,-6501750.14
4408,1908718.52,-6499593.28
4409,1916075.04,-6497428.09
4410,1923429.10,-6495254.56
4411,1930780.69,-6493072.71
4412,1938129.81,-6490882.53
4413,1945476.44,-6488684.03
4414,1952820.58,-6486477.20
4415,1960162.21,-6484262.06
4416,1967501.33,-6482038.61
4417,1974837.93,-6479806.84
4418,1982171.99,-6477566.77
4419,1989503.52,-6475318.39
4420,1996832.49,-6473061.70
4421,2004158.90,-6470796.72
4422,2011482.75,-6468523.44
4423,2018804.01,-6466241.86
4424,2026122.68,-6463951.99
4425,2033438.76,-6461653.84
4426,2040752.23,-6459347.39
4427,2048063.08,-6457032.67
4428,2055371.31,-6454709.66
4429,2062676.90,-6452378.38
4430,2069979.84,-6450038.83
4431,2077280.13,-6447691.00
4432,2084577.76,-6445334.91
4433,2091872.71,-6442970.55
4434,2099164.99,-6440597.94
4435,2106454.57,-6438217.06
4436,2113741.45,-6435827.92
4437,2121025.62,-6433430.54
4438,2128307.06,-6431024.90
4439,2135585.78,-6428611.02
4440,2142861.77,-6426188.90
4441,2150135.00,-6423758.53
4442,2157405.48,-6421319.93
4443,2164673.19,-6418873.09
4444,2171938.12,-6416418.03
4445,2179200.27,-6413954.73
4446,2186459.63,-6411483.22
4447,2193716.18,-6409003.48
4448,2200969.92,-6406515.52
4449,2208220.84,-6404019.35
4450,2215468.92,-6401514.96
4451,2222714.17,-6399002.37
4452,2229956.56,-6396481.57
4453,2237196.10,-6393952.57
4454,2244432.76,-6391415.37
4455,2251666.55,-6388869.98
4456,2258897.45,-6386316.39
4457,2266125.45,-6383754.61
4458,2273350.55,-6381184.65
4459,2280572.74,-6378606.51
4460,2287792.00,-6376020.18
4461,2295008.32,-6373425.68
4462,2302221.70,-6370823.01
4463,2309432.13,-6368212.17
4464,2316639.60,-6365593.16
4465,2323844.10,-6362966.00
4466,2331045.62,-6360330.67
4467,2338244.15,-6357687.18
4468,2345439.68,-6355035.55
4469,2352632.21,-6352375.76
4470,2359821.71,-6349707.83
4471,2367008.20,-6347031.76
4472,2374191.64,-6344347.55
4473,2381372.04,-6341655.20
4474,2388549.39,-6338954.72
4475,2395723.68,-6336246.11
4476,2402894.89,-6333529.38
4477,2410063.02,-6330804.53
4478,2417228.07,-6328071.56
4479,2424390.01,-6325330.47
4480,2431548.84,-6322581.28
4481,2438704.56,-6319823.97
4482,2445857.15,-6317058.57
4483,2453006.60,-6314285.06
4484,2460152.90,-6311503.45
4485,2467296.06,-6308713.76
4486,2474436.04,-6305915.97
4487,2481572.86,-6303110.10
4488,2488706.49,-6300296.14
4489,2495836.94,-6297474.11
4490,2502964.18,-6294644.00
4491,2510088.21,-6291805.82
4492,2517209.02,-6288959.57
4493,2524326.61,-6286105.25
4494,2531440.96,-6283242.88
4495,2538552.06,-6280372.45
4496,2545659.91,-6277493.96
4497,2552764.49,-6274607.43
4498,2559865.80,-6271712.85
4499,2566963.83,-6268810.23
4500,2574058.56,-6265899.57
4501,2581150.00,-6262980.87
4502,2588238.13,-6260054.15
4503,2595322.93,-6257119.40
4504,2602404.41,-6254176.62
4505,2609482.55,-6251225.82
4506,2616557.35,-6248267.01
4507,2623628.79,-6245300.19
4508,2630696.86,-6242325.35
4509,2637761.57,-6239342.52
4510,2644822.89,-6236351.68
4511,2651880.81,-6233352.84
4512,2658935.34,-6230346.02
4513,2665986.46,-6227331.20
4514,2673034.16,-6224308.40
4515,2680078.43,-6221277.61
4516,2687119.27,-6218238.85
4517,2694156.66,-6215192.12
4518,2701190.59,-6212137.41
4519,2708221.07,-6209074.74
4520,2715248.07,-6206004.11
4521,2722271.58,-6202925.52
4522,2729291.61,-6199838.98
4523,2736308.14,-6196744.48
4524,2743321.15,-6193642.04
4525,2750330.65,-6190531.66
4526,2757336.63,-6187413.34
4527,2764339.06,-6184287.08
4528,2771337.96,-6181152.90
4529,2778333.30,-6178010.79
4530,2785325.07,-6174860.76
4531,2792313.28,-6171702.80
4532,2799297.90,-6168536.94
4533,2806278.94,-6165363.16
4534,2813256.37,-6162181.48
4535,2820230.20,-6158991.90
